,text
4270,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}"
4271,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.7783}"
4272,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}"
4273,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
4274,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4275,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
4276,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6486}"
4277,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4278,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
4279,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}"
4280,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}"
4281,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
4282,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.5994}"
4284,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.8481}"
4285,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4286,"{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.6187}"
4287,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
4288,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.8225}"
4289,"{'neg': 0.191, 'neu': 0.611, 'pos': 0.198, 'compound': 0.0258}"
4290,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.4939}"
4291,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
4292,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
4293,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
4294,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4295,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
4296,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}"
4297,"{'neg': 0.0, 'neu': 0.391, 'pos': 0.609, 'compound': 0.7783}"
4298,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}"
4299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4300,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
4301,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
4302,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4303,"{'neg': 0.135, 'neu': 0.638, 'pos': 0.227, 'compound': 0.3182}"
4304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4305,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4306,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
4307,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
4308,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4309,"{'neg': 0.453, 'neu': 0.116, 'pos': 0.43, 'compound': -0.0516}"
4310,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4311,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}"
4312,"{'neg': 0.0, 'neu': 0.202, 'pos': 0.798, 'compound': 0.7845}"
4313,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}"
4314,"{'neg': 0.426, 'neu': 0.574, 'pos': 0.0, 'compound': -0.6369}"
4315,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}"
4316,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}"
4317,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}"
4318,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4319,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}"
4320,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
4321,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4322,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4323,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}"
4324,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4325,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.5574}"
4326,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4327,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}"
4328,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
4329,"{'neg': 0.426, 'neu': 0.41, 'pos': 0.164, 'compound': -0.4939}"
4330,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
4331,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
4332,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4333,"{'neg': 0.513, 'neu': 0.0, 'pos': 0.487, 'compound': -0.0516}"
4334,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}"
4335,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4336,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.1531}"
4337,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
4338,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
4339,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4340,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
4341,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
4342,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
4343,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}"
4344,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
4345,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4346,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
4347,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}"
4348,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4349,"{'neg': 0.234, 'neu': 0.645, 'pos': 0.121, 'compound': -0.34}"
4350,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}"
4351,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4352,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.0516}"
4353,"{'neg': 0.252, 'neu': 0.647, 'pos': 0.101, 'compound': -0.4767}"
4354,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4355,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
4356,"{'neg': 0.393, 'neu': 0.34, 'pos': 0.267, 'compound': -0.5574}"
4357,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4358,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}"
4359,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4360,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.3412}"
4361,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4362,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4363,"{'neg': 0.234, 'neu': 0.532, 'pos': 0.234, 'compound': 0.0}"
4364,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4365,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4366,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4367,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4368,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4369,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2755}"
4370,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}"
4371,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7964}"
4372,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4373,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4374,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.7579}"
4375,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4376,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4377,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4378,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
4379,"{'neg': 0.35, 'neu': 0.65, 'pos': 0.0, 'compound': -0.6486}"
4380,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4381,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4382,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.25}"
4383,"{'neg': 0.186, 'neu': 0.429, 'pos': 0.386, 'compound': 0.4215}"
4384,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4385,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.5994}"
4386,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}"
4387,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}"
4388,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4389,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}"
4390,"{'neg': 0.311, 'neu': 0.53, 'pos': 0.159, 'compound': -0.5106}"
4391,"{'neg': 0.13, 'neu': 0.65, 'pos': 0.22, 'compound': 0.2732}"
4392,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4393,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4394,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4395,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
4396,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4397,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4398,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
4399,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.4767}"
4400,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
4401,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
4402,"{'neg': 0.21, 'neu': 0.565, 'pos': 0.226, 'compound': 0.0516}"
4403,"{'neg': 0.187, 'neu': 0.576, 'pos': 0.237, 'compound': 0.1779}"
4404,"{'neg': 0.438, 'neu': 0.562, 'pos': 0.0, 'compound': -0.4404}"
4405,"{'neg': 0.513, 'neu': 0.0, 'pos': 0.487, 'compound': -0.0516}"
4406,"{'neg': 0.13, 'neu': 0.652, 'pos': 0.217, 'compound': 0.296}"
4407,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.5859}"
4408,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4939}"
4409,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4410,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
4411,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4412,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4413,"{'neg': 0.536, 'neu': 0.464, 'pos': 0.0, 'compound': -0.7964}"
4414,"{'neg': 0.452, 'neu': 0.464, 'pos': 0.084, 'compound': -0.8595}"
4415,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}"
4416,"{'neg': 0.237, 'neu': 0.576, 'pos': 0.187, 'compound': -0.1779}"
4417,"{'neg': 0.288, 'neu': 0.539, 'pos': 0.174, 'compound': -0.2268}"
4418,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}"
4419,"{'neg': 0.492, 'neu': 0.328, 'pos': 0.18, 'compound': -0.6908}"
4420,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
4421,"{'neg': 0.193, 'neu': 0.284, 'pos': 0.523, 'compound': 0.7003}"
4422,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4423,"{'neg': 0.24, 'neu': 0.548, 'pos': 0.212, 'compound': -0.1045}"
4424,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
4425,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4426,"{'neg': 0.202, 'neu': 0.351, 'pos': 0.447, 'compound': 0.4215}"
4427,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}"
4428,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}"
4429,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.7184}"
4430,"{'neg': 0.131, 'neu': 0.345, 'pos': 0.524, 'compound': 0.6908}"
4431,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.3818}"
4432,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4433,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}"
4434,"{'neg': 0.313, 'neu': 0.687, 'pos': 0.0, 'compound': -0.6249}"
4435,"{'neg': 0.514, 'neu': 0.486, 'pos': 0.0, 'compound': -0.8126}"
4436,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4437,"{'neg': 0.102, 'neu': 0.657, 'pos': 0.241, 'compound': 0.4404}"
4438,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4439,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4440,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4442,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4443,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}"
4444,"{'neg': 0.15, 'neu': 0.485, 'pos': 0.364, 'compound': 0.6597}"
4445,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}"
4446,"{'neg': 0.147, 'neu': 0.733, 'pos': 0.12, 'compound': -0.1027}"
4447,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4448,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}"
4449,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}"
4450,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
4451,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4452,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4453,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}"
4454,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4455,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4456,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}"
4457,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
4458,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4459,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
4460,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}"
4461,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.6808}"
4462,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}"
4464,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4466,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6486}"
4467,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4468,"{'neg': 0.576, 'neu': 0.277, 'pos': 0.146, 'compound': -0.7348}"
4469,"{'neg': 0.304, 'neu': 0.543, 'pos': 0.152, 'compound': -0.4215}"
4470,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}"
4471,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4767}"
4472,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.1531}"
4473,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}"
4474,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.7964}"
4475,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
4476,"{'neg': 0.566, 'neu': 0.101, 'pos': 0.333, 'compound': -0.3182}"
4477,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.6249}"
4478,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4479,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
4480,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}"
4481,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
4482,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4483,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4484,"{'neg': 0.215, 'neu': 0.561, 'pos': 0.224, 'compound': 0.0258}"
4485,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4486,"{'neg': 0.0, 'neu': 0.546, 'pos': 0.454, 'compound': 0.4865}"
4487,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4488,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.4215}"
4489,"{'neg': 0.114, 'neu': 0.336, 'pos': 0.55, 'compound': 0.6705}"
4490,"{'neg': 0.143, 'neu': 0.529, 'pos': 0.328, 'compound': 0.5423}"
4491,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}"
4492,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}"
4493,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
4494,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}"
4495,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1027}"
4496,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4497,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4498,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4499,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4500,"{'neg': 0.129, 'neu': 0.68, 'pos': 0.19, 'compound': 0.2263}"
4501,"{'neg': 0.174, 'neu': 0.652, 'pos': 0.174, 'compound': 0.0}"
4502,"{'neg': 0.351, 'neu': 0.517, 'pos': 0.132, 'compound': -0.5862}"
4503,"{'neg': 0.231, 'neu': 0.462, 'pos': 0.307, 'compound': 0.2449}"
4504,"{'neg': 0.408, 'neu': 0.388, 'pos': 0.204, 'compound': -0.2732}"
4505,"{'neg': 0.234, 'neu': 0.532, 'pos': 0.234, 'compound': 0.0}"
4506,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.7717}"
4507,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4508,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4509,"{'neg': 0.278, 'neu': 0.609, 'pos': 0.113, 'compound': -0.4404}"
4510,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}"
4511,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
4512,"{'neg': 0.0, 'neu': 0.54, 'pos': 0.46, 'compound': 0.3724}"
4513,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
4514,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5574}"
4515,"{'neg': 0.286, 'neu': 0.599, 'pos': 0.115, 'compound': -0.4005}"
4516,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}"
4517,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.0772}"
4518,"{'neg': 0.16, 'neu': 0.42, 'pos': 0.42, 'compound': 0.4767}"
4519,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4520,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}"
4521,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}"
4522,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4523,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}"
4524,"{'neg': 0.126, 'neu': 0.601, 'pos': 0.273, 'compound': 0.4019}"
4525,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4526,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
4527,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4528,"{'neg': 0.259, 'neu': 0.478, 'pos': 0.264, 'compound': 0.0191}"
4529,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
4530,"{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.4588}"
4531,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4533,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4534,"{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.4588}"
4535,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4536,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4537,"{'neg': 0.153, 'neu': 0.625, 'pos': 0.222, 'compound': 0.2484}"
4538,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4539,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.6249}"
4540,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4541,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.4215}"
4542,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4543,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}"
4544,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4545,"{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.6908}"
4546,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4547,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
4548,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
4549,"{'neg': 0.271, 'neu': 0.602, 'pos': 0.128, 'compound': -0.4404}"
4550,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
4551,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4552,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}"
4553,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1027}"
4554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4555,"{'neg': 0.0, 'neu': 0.428, 'pos': 0.572, 'compound': 0.7925}"
4556,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}"
4557,"{'neg': 0.471, 'neu': 0.529, 'pos': 0.0, 'compound': -0.8689}"
4558,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5574}"
4559,"{'neg': 0.0, 'neu': 0.36, 'pos': 0.64, 'compound': 0.7964}"
4560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4561,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}"
4562,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.2263}"
4563,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
4564,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
4565,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.128}"
4566,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}"
4567,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4568,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4569,"{'neg': 0.363, 'neu': 0.637, 'pos': 0.0, 'compound': -0.6908}"
4570,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
4571,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}"
